id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
40904143,https://www.airbnb.com/rooms/40904143,Schöne 1 Zimmer Wohnung im Simon Dach Kiez,Entire home/apt,2,101316322,$60.00,2021-11-17T15:58:55Z,2021-11-17T15:58:55Z
40904538,https://www.airbnb.com/rooms/40904538,Gemütliches Zimmer im Zentrum Berlins,Private room,3,42476536,$85.00,2021-11-19T07:02:44Z,2021-11-19T07:02:44Z
40904845,https://www.airbnb.com/rooms/40904845,Happy Holidays Apartment,Entire home/apt,5,40568436,$80.00,2021-11-11T18:46:45Z,2021-11-11T18:46:45Z
40907670,https://www.airbnb.com/rooms/40907670,Calm and Cosy Room,Private room,5,158151263,$35.00,2021-04-12T19:12:03Z,2021-04-12T19:12:03Z
40908943,https://www.airbnb.com/rooms/40908943,Sunny and quiet 2-room flat in Pankow with balcony,Entire home/apt,3,128209160,$69.00,2021-07-25T07:44:19Z,2021-07-25T07:44:19Z
40911656,https://www.airbnb.com/rooms/40911656,Sunny room in stylish appartment with balcony,Private room,2,3498457,$50.00,2020-10-21T23:11:24Z,2020-10-21T23:11:24Z
40911799,https://www.airbnb.com/rooms/40911799,Peaceful 2-room-appartment in Schöneberg,Entire home/apt,2,46638999,$53.00,2019-12-23T23:48:00Z,2019-12-23T23:48:00Z
40912292,https://www.airbnb.com/rooms/40912292,Beautiful light apartment close very central,Private room,3,7283426,$50.00,2021-11-08T15:10:11Z,2021-11-08T15:10:11Z
40913020,https://www.airbnb.com/rooms/40913020,big bright room Berlin Mitte Wedding,Private room,14,20297650,$25.00,2020-01-27T00:05:51Z,2020-01-27T00:05:51Z
40915019,https://www.airbnb.com/rooms/40915019,Simple Cosy dwelling in the heart of Neukölln,Private room,2,4856060,$50.00,2019-12-24T19:32:11Z,2019-12-24T19:32:11Z
40918229,https://www.airbnb.com/rooms/40918229,quiet cosy Appartement in Kreuzberg Schöneberg,Entire home/apt,3,106992370,$44.00,2020-10-09T06:50:29Z,2020-10-09T06:50:29Z
40918402,https://www.airbnb.com/rooms/40918402,Container Apartment in Berlin for longer stay,Entire home/apt,30,147556938,$23.00,2020-04-03T21:33:01Z,2020-04-03T21:33:01Z
40918835,https://www.airbnb.com/rooms/40918835,Interior Designer Studio flat in heart of Berlin,Entire home/apt,4,32827919,$110.00,2020-01-03T23:31:12Z,2020-01-03T23:31:12Z
40922138,https://www.airbnb.com/rooms/40922138,Sweet accomodation in Kreuzberg!,Entire home/apt,1,148159846,$43.00,2019-12-19T13:21:33Z,2019-12-19T13:21:33Z
40929112,https://www.airbnb.com/rooms/40929112,Beautiful private room in big flat,Private room,3,3314892,$25.00,2020-01-17T07:30:20Z,2020-01-17T07:30:20Z
40931459,https://www.airbnb.com/rooms/40931459,Cozy bright flat in Prenzlauer Berg,Entire home/apt,8,32438295,$46.00,2019-12-11T08:28:14Z,2019-12-11T08:28:14Z
40931543,https://www.airbnb.com/rooms/40931543,Lovely flat in Prenzlauer Berg,Entire home/apt,5,2525781,$40.00,2019-12-06T08:44:53Z,2019-12-06T08:44:53Z
40933013,https://www.airbnb.com/rooms/40933013,Really cosy and quiet room  10min to Warschauer,Private room,1,8505520,$28.00,2019-12-17T17:08:04Z,2019-12-17T17:08:04Z
40935209,https://www.airbnb.com/rooms/40935209,Private Room in the Center of Berlin,Private room,2,12125669,$55.00,2019-12-17T18:16:21Z,2019-12-17T18:16:21Z
40936687,https://www.airbnb.com/rooms/40936687,Beautiful flat almost in center good connected,Entire home/apt,4,2856251,$80.00,2019-12-22T23:00:44Z,2019-12-22T23:00:44Z
40936968,https://www.airbnb.com/rooms/40936968,Cozy Flat - Central -Balcony & free street parking,Entire home/apt,11,318945340,$72.00,2019-12-26T13:10:39Z,2019-12-26T13:10:39Z
40937456,https://www.airbnb.com/rooms/40937456,Peace Space,Entire home/apt,62,221662049,$45.00,2020-01-04T01:15:24Z,2020-01-04T01:15:24Z
40937572,https://www.airbnb.com/rooms/40937572,Big simple room in an authentic cosy Berlin flat,Private room,1,7177149,$49.00,2019-12-17T02:23:30Z,2019-12-17T02:23:30Z
40944078,https://www.airbnb.com/rooms/40944078,Creative accommodation in the <3 of Friedrichshain,Private room,1,21390864,$50.00,2021-10-24T03:23:29Z,2021-10-24T03:23:29Z
40944295,https://www.airbnb.com/rooms/40944295,1 room appartment in the Beautiful Marinefelde,Private room,2,116943735,$25.00,2020-01-13T02:17:17Z,2020-01-13T02:17:17Z
40944466,https://www.airbnb.com/rooms/40944466,"Beautiful, big room with balcony in Friedrichshain",Private room,1,28214950,$40.00,2020-01-27T18:19:28Z,2020-01-27T18:19:28Z
40945296,https://www.airbnb.com/rooms/40945296,"Nice, small, cozy room in Neukölln",Private room,2,24179272,$15.00,2019-12-27T09:11:00Z,2019-12-27T09:11:00Z
40945879,https://www.airbnb.com/rooms/40945879,"Helle neue Wohnung, zentral in der City-West",Entire home/apt,5,25335713,$28.00,2019-12-25T21:33:32Z,2019-12-25T21:33:32Z
40946183,https://www.airbnb.com/rooms/40946183,A cosy room in Mitte for single traveler ♡,Private room,2,296085091,$30.00,2019-12-24T06:06:45Z,2019-12-24T06:06:45Z
40946664,https://www.airbnb.com/rooms/40946664,Lovely Room Berlin,Private room,1,311785674,$50.00,2019-12-19T02:42:37Z,2019-12-19T02:42:37Z
40946817,https://www.airbnb.com/rooms/40946817,Very cosy & quiet apartment in the city centre,Entire home/apt,6,319033463,$120.00,2021-11-19T11:15:53Z,2021-11-19T11:15:53Z
40956234,https://www.airbnb.com/rooms/40956234,"WG-Zimmer, authentischer Kiez in Friedrichshain",Private room,2,39715937,$150.00,2021-10-25T01:07:18Z,2021-10-25T01:07:18Z
40956908,https://www.airbnb.com/rooms/40956908,Cool Zimmer U-Bahn Walther-Schreiber-Platz,Private room,2,316069893,$50.00,2019-12-20T14:01:51Z,2019-12-20T14:01:51Z
40957304,https://www.airbnb.com/rooms/40957304,Bohemian Rhapsody,Private room,5,17334516,$50.00,2021-11-10T05:00:49Z,2021-11-10T05:00:49Z
40960434,https://www.airbnb.com/rooms/40960434,Beautiful quiet apartment in a fantastic location,Entire home/apt,60,2955144,$30.00,2020-01-07T16:15:23Z,2020-01-07T16:15:23Z
40961969,https://www.airbnb.com/rooms/40961969,Cosy little appartment with balcony in Neukölln,Entire home/apt,7,1191738,$50.00,2019-12-28T04:58:55Z,2019-12-28T04:58:55Z
40961984,https://www.airbnb.com/rooms/40961984,Stylish classic chic flat in trendy Friedrichshain,Entire home/apt,1,106130027,$66.00,2019-12-19T03:49:13Z,2019-12-19T03:49:13Z
40961985,https://www.airbnb.com/rooms/40961985,Cooles Loft Style Apartment Berlin Friedrichshain,Entire home/apt,1,106130027,$66.00,2019-12-29T07:13:41Z,2019-12-29T07:13:41Z
40961989,https://www.airbnb.com/rooms/40961989,Loft Style Apartment trendy Berlin Friedrichshain,Entire home/apt,1,106130027,$66.00,2019-12-26T07:16:53Z,2019-12-26T07:16:53Z
40967352,https://www.airbnb.com/rooms/40967352,3-rooms flat in Prenzlauerberg,Entire home/apt,90,319307720,$50.00,2021-11-09T10:31:51Z,2021-11-09T10:31:51Z
40967843,https://www.airbnb.com/rooms/40967843,Big Room with Balcony in Schöneberg (Motzstr.),Private room,2,18600977,$40.00,2019-12-31T19:16:45Z,2019-12-31T19:16:45Z
40969555,https://www.airbnb.com/rooms/40969555,"Sanierte, ruhige & süße Wohnung in Prenzlauer Berg",Entire home/apt,4,18485423,$40.00,2020-07-14T04:31:24Z,2020-07-14T04:31:24Z
40994932,https://www.airbnb.com/rooms/40994932,Schöne Wohnung im Friedrichshainer Kiez + Terrasse,Entire home/apt,2,102705509,$70.00,2020-07-10T22:09:43Z,2020-07-10T22:09:43Z
40996550,https://www.airbnb.com/rooms/40996550,Perfekt liegend Wohnung inCharlottenburg,Entire home/apt,2,174725147,$50.00,2019-12-17T07:10:04Z,2019-12-17T07:10:04Z
40997088,https://www.airbnb.com/rooms/40997088,Stylish and spacey apartment for up to 6 persons,Entire home/apt,15,203071555,$80.00,2021-03-05T10:48:05Z,2021-03-05T10:48:05Z
40998120,https://www.airbnb.com/rooms/40998120,Gemütliche Wohnung mit Blick auf Alex,Private room,1,120494244,$70.00,2019-12-12T17:17:43Z,2019-12-12T17:17:43Z
41000887,https://www.airbnb.com/rooms/41000887,Traumhaftes Dachgeschoss in super Lage in Mitte,Entire home/apt,2,57086331,$219.00,2019-12-27T02:52:52Z,2019-12-27T02:52:52Z
41003884,https://www.airbnb.com/rooms/41003884,Cozy and safe one bedroom appartement. Berlin ZOO,Entire home/apt,6,315306298,$48.00,2020-02-10T02:27:12Z,2020-02-10T02:27:12Z
41007792,https://www.airbnb.com/rooms/41007792,Cosy flat center of Berlin,Entire home/apt,1,319972977,$70.00,2019-12-14T01:14:40Z,2019-12-14T01:14:40Z
41027667,https://www.airbnb.com/rooms/41027667,"N-joy Lichtenberg,next to Friedrichshain-Kreuzberg",Private room,2,20545784,$40.00,2019-12-26T19:50:14Z,2019-12-26T19:50:14Z
41030791,https://www.airbnb.com/rooms/41030791,Mauerpark - quite Apartment on vibrant location,Entire home/apt,2,320365699,$79.00,2020-02-04T04:22:46Z,2020-02-04T04:22:46Z
41031605,https://www.airbnb.com/rooms/41031605,Gemütliche 1-Zimmer Whg. im Herzen Charlottenburgs,Entire home/apt,3,320380756,$80.00,2019-12-30T02:51:21Z,2019-12-30T02:51:21Z
41035493,https://www.airbnb.com/rooms/41035493,COSY STUDIO IN THE HEART OF NEUKÖLLN,Entire home/apt,1,274596433,$45.00,2020-02-10T01:32:57Z,2020-02-10T01:32:57Z
41040496,https://www.airbnb.com/rooms/41040496,cosy art deco house - hot spot in friedrichshain,Private room,3,32867728,$40.00,2019-12-23T13:36:05Z,2019-12-23T13:36:05Z
41042767,https://www.airbnb.com/rooms/41042767,"Steghaus in Berlin-Kladow, 30min. zur City",Entire home/apt,2,103566451,$136.00,2020-05-28T00:41:53Z,2020-05-28T00:41:53Z
41053541,https://www.airbnb.com/rooms/41053541,Lovely long term @ Mitte Berlin,Private room,27,320832589,$40.00,2020-02-07T13:13:29Z,2020-02-07T13:13:29Z
41055445,https://www.airbnb.com/rooms/41055445,Artist flat in Wedding available for one month,Private room,29,2289162,$26.00,2021-10-29T00:24:36Z,2021-10-29T00:24:36Z
41061299,https://www.airbnb.com/rooms/41061299,Schöne Berliner Altbauwohnung in Charlottenburg,Entire home/apt,4,150288766,$76.00,2021-11-19T11:15:55Z,2021-11-19T11:15:55Z
41061558,https://www.airbnb.com/rooms/41061558,steglitzer flat,Entire home/apt,2,312552543,$45.00,2020-02-07T21:28:44Z,2020-02-07T21:28:44Z
41061572,https://www.airbnb.com/rooms/41061572,"Privatzimmer in 3 WG mit Balkon, Tierpark, Berlin.",Private room,3,320900607,$20.00,2019-12-22T08:40:07Z,2019-12-22T08:40:07Z
41061733,https://www.airbnb.com/rooms/41061733,Beautiful & calm apartment with huge balcony,Entire home/apt,5,27793478,$100.00,2021-11-16T20:10:10Z,2021-11-16T20:10:10Z
41071435,https://www.airbnb.com/rooms/41071435,Beautiful alt-bau flat in the heart of Kreuzberg,Entire home/apt,2,321100395,$62.00,2020-01-03T02:29:13Z,2020-01-03T02:29:13Z
41071494,https://www.airbnb.com/rooms/41071494,Lovely flat in Berlin,Entire home/apt,7,55673009,$80.00,2020-02-15T10:24:17Z,2020-02-15T10:24:17Z
41073093,https://www.airbnb.com/rooms/41073093,BEST LOCATION - BEST VIEW - NICE PRICE (870302),Entire home/apt,2,4032095,$210.00,2020-01-27T02:56:23Z,2020-01-27T02:56:23Z
41073452,https://www.airbnb.com/rooms/41073452,Stylish apartment in Berlin-Gesundbrunnen,Entire home/apt,3,17677975,$50.00,2020-02-04T08:34:47Z,2020-02-04T08:34:47Z
41074015,https://www.airbnb.com/rooms/41074015,Modern 80sqm Altbau for your own in cosy Berlin.,Private room,7,70300971,$80.00,2021-09-18T15:10:28Z,2021-09-18T15:10:28Z
41074426,https://www.airbnb.com/rooms/41074426,Zimmer mit eigenem Bad - Nähe Brandenburger Tor,Private room,3,208019418,$135.00,2019-12-19T06:04:06Z,2019-12-19T06:04:06Z
41076170,https://www.airbnb.com/rooms/41076170,spacious apartment in the heart of berlin,Entire home/apt,27,20207318,$65.00,2020-01-03T09:24:41Z,2020-01-03T09:24:41Z
41079277,https://www.airbnb.com/rooms/41079277,2 Zimmer in Altbauwohnung in Berlin-Friedenau,Private room,2,321216387,$100.00,2020-01-23T14:19:22Z,2020-01-23T14:19:22Z
41085720,https://www.airbnb.com/rooms/41085720,Neukölln flat,Private room,3,53794130,$30.00,2020-06-30T02:27:26Z,2020-06-30T02:27:26Z
41095345,https://www.airbnb.com/rooms/41095345,BERLIN LEBT - Wohnung für bis  zu 12 Personen,Entire home/apt,3,267525825,$43.00,2020-01-25T02:29:14Z,2020-01-25T02:29:14Z
41096389,https://www.airbnb.com/rooms/41096389,1-Zi-Wohnung Berlin Mitte | Top Lage,Entire home/apt,1,321438780,$54.00,2020-02-20T18:39:48Z,2020-02-20T18:39:48Z
41096934,https://www.airbnb.com/rooms/41096934,2 Rooms Charming Flat in Quiet Area of Neukölln,Entire home/apt,3,23893316,$120.00,2020-02-04T06:18:56Z,2020-02-04T06:18:56Z
41099830,https://www.airbnb.com/rooms/41099830,Cosy typical Berlin-Apartment in perfect central location at U Bernauer Str. to explore the city.,Private room,2,7198786,$83.00,2021-10-27T09:28:05Z,2021-10-27T09:28:05Z
41100728,https://www.airbnb.com/rooms/41100728,Schöne & große Wohnung in Dahlem/Grunewald,Entire home/apt,40,10620372,$30.00,2020-03-08T12:10:28Z,2020-03-08T12:10:28Z
41100857,https://www.airbnb.com/rooms/41100857,Gemütliche komplette Souterrain-Wohnung +Fahrrad,Entire home/apt,1,319909471,$58.00,2019-12-18T08:53:07Z,2019-12-18T08:53:07Z
41103146,https://www.airbnb.com/rooms/41103146,Unique flat perfectly located in Friedrichshain,Entire home/apt,2,26669875,$50.00,2019-12-19T06:44:41Z,2019-12-19T06:44:41Z
41103548,https://www.airbnb.com/rooms/41103548,Walk distance from Alexanderplatz!,Entire home/apt,2,192200150,$75.00,2019-12-26T10:43:51Z,2019-12-26T10:43:51Z
41103683,https://www.airbnb.com/rooms/41103683,Cosy Appartment Wedding/Mitte,Entire home/apt,1,11623898,$80.00,2019-12-22T10:04:09Z,2019-12-22T10:04:09Z
41103819,https://www.airbnb.com/rooms/41103819,Flat in the heart of Prenzaluerberg!,Entire home/apt,3,192200150,$69.00,2020-01-09T12:04:13Z,2020-01-09T12:04:13Z
41107280,https://www.airbnb.com/rooms/41107280,Boutique apartment near kurfürstendamm,Entire home/apt,90,321567007,$50.00,2020-01-01T00:01:55Z,2020-01-01T00:01:55Z
41107549,https://www.airbnb.com/rooms/41107549,Ein Zimmer für vermieten!!,Private room,1,319819250,$27.00,2020-01-14T14:21:05Z,2020-01-14T14:21:05Z
41117146,https://www.airbnb.com/rooms/41117146,Designed Basement around the Kreuzberg canal,Entire home/apt,3,302404,$76.00,2021-10-30T13:38:41Z,2021-10-30T13:38:41Z
41119453,https://www.airbnb.com/rooms/41119453,Bright sunny flat in Neukölln,Entire home/apt,4,22140493,$85.00,2020-03-13T10:12:48Z,2020-03-13T10:12:48Z
41120365,https://www.airbnb.com/rooms/41120365,"短租公寓,仅限德国留学生。",Shared room,30,253550770,$27.00,2021-10-23T10:15:38Z,2021-10-23T10:15:38Z
41120455,https://www.airbnb.com/rooms/41120455,Center of Berlin - Bedroom + private living room,Private room,2,229818288,$51.00,2019-12-19T18:19:39Z,2019-12-19T18:19:39Z
41121241,https://www.airbnb.com/rooms/41121241,Cozy room in lovely Sprengelkiez,Private room,1,42184515,$25.00,2019-12-23T20:02:06Z,2019-12-23T20:02:06Z
41123851,https://www.airbnb.com/rooms/41123851,COZY~HOME~NEUKÖLLN,Entire home/apt,2,127664816,$150.00,2020-02-21T13:44:01Z,2020-02-21T13:44:01Z
41127179,https://www.airbnb.com/rooms/41127179,Cosy Room in Prenzlauerberg,Private room,2,34537843,$39.00,2020-01-04T02:57:14Z,2020-01-04T02:57:14Z
41127827,https://www.airbnb.com/rooms/41127827,Hausboot DUVAL 4 - mit und ohne Führerschein,Entire home/apt,2,29966940,$221.00,2020-06-27T00:42:52Z,2020-06-27T00:42:52Z
41128218,https://www.airbnb.com/rooms/41128218,Hausboot DUVAL 5 - mit und ohne Führerschein,Entire home/apt,2,29966940,$221.00,2020-08-13T05:08:58Z,2020-08-13T05:08:58Z
41130331,https://www.airbnb.com/rooms/41130331,Spacious room in Wedding,Private room,1,264435948,$29.00,2020-02-14T19:48:33Z,2020-02-14T19:48:33Z
41131502,https://www.airbnb.com/rooms/41131502,Luxurous Penthouse,Entire home/apt,3,321927242,$44.00,2020-03-03T22:15:51Z,2020-03-03T22:15:51Z
41133602,https://www.airbnb.com/rooms/41133602,Kleines Zimmer für einen citytrip mit Kultur,Private room,1,53612210,$30.00,2020-01-25T16:26:56Z,2020-01-25T16:26:56Z
41138556,https://www.airbnb.com/rooms/41138556,Cosy Apartement Prenzlauer Berg,Entire home/apt,2,129380714,$55.00,2019-12-24T13:50:43Z,2019-12-24T13:50:43Z
41140626,https://www.airbnb.com/rooms/41140626,Wunderschönes Apartment am Viktoria-Luise Platz,Private room,1,118687717,$70.00,2020-01-18T09:19:34Z,2020-01-18T09:19:34Z
41140644,https://www.airbnb.com/rooms/41140644,Cozy Penthouse in central Prenzlauer Berg,Entire home/apt,500,46566344,$60.00,2021-11-06T03:23:25Z,2021-11-06T03:23:25Z
41141122,https://www.airbnb.com/rooms/41141122,Ein Zimmer für vermieten,Private room,1,319819250,$27.00,2020-01-01T15:01:08Z,2020-01-01T15:01:08Z
41142150,https://www.airbnb.com/rooms/41142150,Centrally located next to alexander platz,Entire home/apt,7,25201612,$41.00,2021-11-14T09:49:28Z,2021-11-14T09:49:28Z
41143286,https://www.airbnb.com/rooms/41143286,Double Room in charming apartment in Zehlendorf,Private room,3,3610884,$49.00,2020-01-20T13:30:24Z,2020-01-20T13:30:24Z
41145417,https://www.airbnb.com/rooms/41145417,Altbauzimmer in Charlottenburg im Mai - Juni 2020,Private room,60,322187248,$40.00,2021-11-06T18:00:25Z,2021-11-06T18:00:25Z
41145529,https://www.airbnb.com/rooms/41145529,26sqm room+anmeldung in heart of trendy neukölln,Private room,2,148882615,$55.00,2020-01-14T18:36:25Z,2020-01-14T18:36:25Z
41146919,https://www.airbnb.com/rooms/41146919,"Gemütlicher Altbau am Chamissoplatz, Kreuzberg",Entire home/apt,1,35563615,$75.00,2020-02-13T05:56:20Z,2020-02-13T05:56:20Z
41148186,https://www.airbnb.com/rooms/41148186,Luxury Three Story Loft In The Heart Of Kreuzberg,Entire home/apt,2,108025548,$249.00,2020-02-29T22:42:17Z,2020-02-29T22:42:17Z
41148764,https://www.airbnb.com/rooms/41148764,Moderne Unterkunft im Berliner Wedding,Private room,1,52505576,$25.00,2020-01-04T14:25:58Z,2020-01-04T14:25:58Z
41149085,https://www.airbnb.com/rooms/41149085,Only for Girls,Shared room,7,321263452,$25.00,2020-01-31T01:56:20Z,2020-01-31T01:56:20Z
41155035,https://www.airbnb.com/rooms/41155035,"Lovely apartment in Berlin, very central",Entire home/apt,3,270096880,$60.00,2020-01-06T14:19:20Z,2020-01-06T14:19:20Z
41156214,https://www.airbnb.com/rooms/41156214,Modern living for explorers in the heart of Berlin,Entire home/apt,2,48330762,$153.00,2021-10-23T20:23:24Z,2021-10-23T20:23:24Z
41168410,https://www.airbnb.com/rooms/41168410,Cozy Room Close to the City Center,Private room,2,322651685,$22.00,2020-01-03T04:02:39Z,2020-01-03T04:02:39Z
41173297,https://www.airbnb.com/rooms/41173297,Aktuell eingeschränkte Vermitung CORONABEDINGT,Entire home/apt,2,295206009,$120.00,2020-02-21T05:16:39Z,2020-02-21T05:16:39Z
41173528,https://www.airbnb.com/rooms/41173528,Nettes apartement Nähe city,Entire home/apt,5,222997440,$40.00,2020-10-12T10:26:19Z,2020-10-12T10:26:19Z
41176869,https://www.airbnb.com/rooms/41176869,Süßes Apartment Nähe City,Entire home/apt,5,222997440,$40.00,2021-06-15T15:44:28Z,2021-06-15T15:44:28Z
41178373,https://www.airbnb.com/rooms/41178373,Bright minimalistic & cozy appartment Prenzlberg,Entire home/apt,2,19899160,$90.00,2020-02-04T22:39:20Z,2020-02-04T22:39:20Z
41178472,https://www.airbnb.com/rooms/41178472,Beauitiful-Super central -120 sqm-Be my guest!,Entire home/apt,7,180025652,$170.00,2020-02-19T22:10:52Z,2020-02-19T22:10:52Z
41178509,https://www.airbnb.com/rooms/41178509,Cozy room in the heart of Friedrichshain,Private room,2,322819820,$65.00,2021-11-16T23:43:58Z,2021-11-16T23:43:58Z
41186652,https://www.airbnb.com/rooms/41186652,Small private-studio with own bathroom and kitchen,Entire home/apt,1,273603825,$30.00,2019-12-30T23:11:33Z,2019-12-30T23:11:33Z
41189885,https://www.airbnb.com/rooms/41189885,High End Super Quiet Flat in Berlin-Center,Entire home/apt,3,1297305,$97.00,2020-01-17T21:03:54Z,2020-01-17T21:03:54Z
41195537,https://www.airbnb.com/rooms/41195537,Basic and elegantly furnished room.,Private room,1,322249807,$29.00,2021-11-11T14:06:32Z,2021-11-11T14:06:32Z
41196167,https://www.airbnb.com/rooms/41196167,luxus 1kleine wohnung 1zimmer wohnung bis 3 person,Private room,1,322963631,$80.00,2020-02-23T04:39:57Z,2020-02-23T04:39:57Z
41202289,https://www.airbnb.com/rooms/41202289,oldschool industrial design charming room,Private room,3,4543752,$40.00,2021-11-01T01:41:36Z,2021-11-01T01:41:36Z
41203702,https://www.airbnb.com/rooms/41203702,Cozy Berlin Home in Neukölln,Entire home/apt,1,68980325,$50.00,2020-06-24T09:21:43Z,2020-06-24T09:21:43Z
41205112,https://www.airbnb.com/rooms/41205112,Penthouse Apartment Mitte 10 P,Entire home/apt,2,11297475,$255.00,2021-11-05T13:09:39Z,2021-11-05T13:09:39Z
